trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
8,protected_ls,4,4,2.4837207056319607e-13,21.516491093177436,20.66856907571369,1,28,9.30992820840632,0.9157745934725893,0.006905926996000298,9.575302880179565e-12,4.9511839182760024e-14,0.03130973008513551,0.03125094924537124,1.0447948653654284,10.376998285678779,20.66856907571369,0,28
8,tp_uic_stage1,4,4,2.4837207056319607e-13,18.633013133018338,20.66856907571369,0,28,9.310799680997018,0.9163600090328337,0.006981566403439361,1.0995335504042984e-11,5.954740364438789e-14,0.03166193499758936,0.03159799880055247,1.0274805389622501,9.74589343459359,20.66856907571369,0,28
8,tp_uic_full,4,4,2.4837207056319607e-13,26.890761158630006,20.66856907571369,1,28,31.322315718373925,0.9382562714880571,0.007122722582941146,7.700664748967141e-12,5.605962091909781e-14,0.033956676804442476,0.033894368752522504,1.0000000337826964,15.443575896740382,20.66856907571369,0,28
8,perfect_channel,4,4,2.4837207056319607e-13,29.855406485139586,20.66856907571369,1,28,inf,1.0,0.007820851801619927,2.2458433514262907e-11,1.3319656304946296e-13,0.03785575389708839,0.037726676826873466,1.0,12.616401675326593,20.66856907571369,0,28
9,no_ic,8,8,4.585169540462707e-13,381.93723182477163,20.66856907571369,1,28,0.0,1.0,0.013696414753785703,8.142278223458034e-09,2.1738446426775017e-10,0.3169632815671475,0.12963562409228563,2.369813294165338,350.709073393241,20.66856907571369,1,28
9,fixed_kappa,8,8,4.585169540462707e-13,727.5980863692905,20.66856907571369,1,28,40.0,1.0,0.014062647333740762,1.3400908683789329e-08,2.92242334777134e-10,0.3288774192195112,0.1343563718064124,1.0001369813294165,699.6348112323726,20.66856907571369,1,28
9,plain_ls,8,8,4.585169540462707e-13,468.9754101095827,20.66856907571369,1,28,40.22563701283825,0.648410329302792,0.01323715254941123,6.639588029679554e-09,9.167689401179455e-11,0.3057957314257157,0.1286943802804627,0.9999999999999983,451.0933777974808,20.66856907571369,1,28
9,ridge_ls,8,8,4.585169540462707e-13,396.66753628752554,20.66856907571369,1,28,40.22613779534644,0.6511004042129259,0.01342584373729145,7.029696404620724e-09,1.3678331891385157e-10,0.31027352488060755,0.1290686426162877,0.9999999999999979,377.0665972327077,20.66856907571369,1,28
9,protected_ls,8,8,4.585169540462707e-13,250.0552584599808,20.66856907571369,1,28,8.188720673250689,0.7033870097920356,0.013084278565864875,7.1583758854748724e-09,1.970784710162196e-10,0.28577212529703144,0.12413507737013221,1.011939081448415,235.35291527063333,20.66856907571369,1,28
9,tp_uic_stage1,8,8,4.585169540462707e-13,312.9906131569307,20.66856907571369,1,28,8.18870077683483,0.710979748776059,0.013277579835415559,7.66994575301834e-09,2.0004987453160813e-10,0.2905503311319294,0.1251243946743971,1.008300569430405,287.97353448267023,20.66856907571369,1,28
