experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,582,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,583,2.061468996077148,2.061468996077148,0.0,3,3
same_objective_gap,584,2.7741120404596957,2.9562911965967613,0.061624225768688666,3,5
same_objective_gap,585,2.0804859417808648,2.103456446787814,0.010920361599132379,5,6
same_objective_gap,586,2.444803888341911,2.444803888341911,0.0,6,6
same_objective_gap,587,2.9057817158735877,2.929048619978956,0.007943502182471631,3,4
same_objective_gap,588,1.355937805431822,1.355937805431822,0.0,6,6
same_objective_gap,589,1.1499737708709121,1.1516078520437114,0.0014189562618033102,6,6
same_objective_gap,590,1.8038345796171966,1.8806925830740198,0.040866861574578875,6,6
same_objective_gap,591,2.368785915498136,2.439524803851611,0.02899699492367942,4,6
same_objective_gap,592,0.219561437771805,0.219561437771805,0.0,5,5
same_objective_gap,593,1.2125230211920197,1.2125230211920197,0.0,4,4
same_objective_gap,594,1.2167801190251715,1.2249826747499555,0.006696058559732956,3,4
same_objective_gap,595,2.1822828986432965,2.1822828986432965,0.0,4,4
same_objective_gap,596,1.9483474478011713,2.0356286628170372,0.04287678622832931,6,6
same_objective_gap,597,2.3940440706776602,2.3940440706776602,0.0,4,4
same_objective_gap,598,2.089268015834569,2.089268015834569,0.0,5,5
same_objective_gap,599,2.107980681404131,2.1672446764802995,0.027345318098746456,6,6
same_objective_gap,600,2.059197765021847,2.0592372650174204,1.9181857401544624e-05,4,4
same_objective_gap,601,1.2443929916671235,1.263285394625552,0.01495497615883416,5,6
same_objective_gap,602,1.4120837233570973,1.4120837233570973,0.0,6,6
same_objective_gap,603,0.20523923562419805,0.20523923562419805,0.0,6,6
same_objective_gap,604,2.4313518229283746,2.5453747981885764,0.044796143711859866,3,6
same_objective_gap,605,2.362158296917474,2.6082526801037567,0.09435220178763234,3,6
same_objective_gap,606,1.3292799700434783,1.3292799700434783,0.0,6,6
same_objective_gap,607,0.3422659594324291,0.3422659594324291,0.0,5,5
same_objective_gap,608,2.0610681693584434,2.108915234464613,0.022687998229723356,6,6
same_objective_gap,609,2.7764041603234992,2.79637440765947,0.007141478366155368,3,5
same_objective_gap,610,1.9705259863347562,2.0514986833860704,0.03947002145654122,4,5
same_objective_gap,611,0.6941261034274533,0.6941261034274533,0.0,6,6
same_objective_gap,612,0.25590913809540994,0.25596416930710414,0.00021499576227083095,6,5
same_objective_gap,613,2.4789892225409984,2.4789892225409984,0.0,4,4
same_objective_gap,614,1.889897997536624,1.9503968654765744,0.031018747523042074,6,6
