trial,arm,belief_term,t_h1,thr_h1,det_h1,t_h0,thr_h0,det_h0
43,perfect_channel,1,22.655995877056903,20.66856907571369,1.0,19.92127842571768,20.66856907571369,0.0
43,tp_uic_stage1,1,16.034578491588828,20.66856907571369,0.0,20.331738881028706,20.66856907571369,0.0
43,tp_uic_full,1,19.056987194369302,20.66856907571369,0.0,18.185160392824592,20.66856907571369,0.0
44,perfect_channel,0,59.51070769603733,20.66856907571369,1.0,47.50006630990373,20.66856907571369,1.0
44,tp_uic_stage1,0,19.58245827491594,20.66856907571369,0.0,19.40951133574153,20.66856907571369,0.0
44,tp_uic_full,0,37.04545293531212,20.66856907571369,1.0,29.21168758925188,20.66856907571369,1.0
44,perfect_channel,1,15.088078433353875,20.66856907571369,0.0,16.30766090531445,20.66856907571369,0.0
44,tp_uic_stage1,1,9.783220525543097,20.66856907571369,0.0,13.202781972833629,20.66856907571369,0.0
44,tp_uic_full,1,15.467770097799574,20.66856907571369,0.0,15.500248769204468,20.66856907571369,0.0
45,perfect_channel,0,26.277567858316438,20.66856907571369,1.0,20.26813256783541,20.66856907571369,0.0
45,tp_uic_stage1,0,24.614661856130958,20.66856907571369,1.0,13.100956763907895,20.66856907571369,0.0
45,tp_uic_full,0,25.21722850778181,20.66856907571369,1.0,12.068492700500219,20.66856907571369,0.0
45,perfect_channel,1,26.319871855941823,20.66856907571369,1.0,12.464639340606958,20.66856907571369,0.0
45,tp_uic_stage1,1,26.218558857467336,20.66856907571369,1.0,11.112970955063739,20.66856907571369,0.0
45,tp_uic_full,1,26.799570061209312,20.66856907571369,1.0,11.538584353677244,20.66856907571369,0.0
46,perfect_channel,0,32.40003984335779,20.66856907571369,1.0,26.906373628958065,20.66856907571369,1.0
46,tp_uic_stage1,0,10.427791419476385,20.66856907571369,0.0,15.441190249124707,20.66856907571369,0.0
46,tp_uic_full,0,12.213579983944644,20.66856907571369,0.0,14.474508941376463,20.66856907571369,0.0
46,perfect_channel,1,22.688408360991488,20.66856907571369,1.0,18.169902717108357,20.66856907571369,0.0
46,tp_uic_stage1,1,10.437816399090863,20.66856907571369,0.0,15.079554078202602,20.66856907571369,0.0
46,tp_uic_full,1,11.723714869781265,20.66856907571369,0.0,14.40190568144386,20.66856907571369,0.0
47,perfect_channel,0,9.71236144819073,20.66856907571369,0.0,16.37813150424185,20.66856907571369,0.0
47,tp_uic_stage1,0,8.321617580198868,20.66856907571369,0.0,14.025443843779463,20.66856907571369,0.0
47,tp_uic_full,0,8.148376388626483,20.66856907571369,0.0,15.476149394500336,20.66856907571369,0.0
47,perfect_channel,1,9.184887809473096,20.66856907571369,0.0,16.352700897106608,20.66856907571369,0.0
47,tp_uic_stage1,1,8.481489457359821,20.66856907571369,0.0,13.899577072621316,20.66856907571369,0.0
47,tp_uic_full,1,7.913307348139005,20.66856907571369,0.0,15.453241376983732,20.66856907571369,0.0
48,perfect_channel,0,17.630574644683875,20.66856907571369,0.0,18.663477536116815,20.66856907571369,0.0
48,tp_uic_stage1,0,14.541414023557149,20.66856907571369,0.0,19.639126359731335,20.66856907571369,0.0
48,tp_uic_full,0,14.412325080469447,20.66856907571369,0.0,21.149238165414353,20.66856907571369,1.0
48,perfect_channel,1,13.52326772341854,20.66856907571369,0.0,18.68901711884644,20.66856907571369,0.0
48,tp_uic_stage1,1,10.227769455741697,20.66856907571369,0.0,18.743259158704703,20.66856907571369,0.0
48,tp_uic_full,1,10.14221991502551,20.66856907571369,0.0,20.311110407586085,20.66856907571369,0.0
49,perfect_channel,0,19.728995928272624,20.66856907571369,0.0,16.071276233678425,20.66856907571369,0.0
49,tp_uic_stage1,0,18.875863492567156,20.66856907571369,0.0,14.079170379246658,20.66856907571369,0.0
49,tp_uic_full,0,15.201418820117086,20.66856907571369,0.0,16.086014767249573,20.66856907571369,0.0
49,perfect_channel,1,19.96704051605847,20.66856907571369,0.0,15.427239426164697,20.66856907571369,0.0
49,tp_uic_stage1,1,17.703818433031493,20.66856907571369,0.0,13.972666163571725,20.66856907571369,0.0
49,tp_uic_full,1,14.808584768335153,20.66856907571369,0.0,16.042028270402163,20.66856907571369,0.0
50,perfect_channel,0,17.97542458667126,20.66856907571369,0.0,16.984066047695425,20.66856907571369,0.0
50,tp_uic_stage1,0,21.66130842955347,20.66856907571369,1.0,23.7181438106621,20.66856907571369,1.0
50,tp_uic_full,0,20.433414397231374,20.66856907571369,0.0,20.626046907787952,20.66856907571369,0.0
50,perfect_channel,1,16.38757392294758,20.66856907571369,0.0,14.334386816747529,20.66856907571369,0.0
50,tp_uic_stage1,1,19.37062806313682,20.66856907571369,0.0,23.131162385819145,20.66856907571369,1.0
50,tp_uic_full,1,18.31112136803209,20.66856907571369,0.0,20.29221103873744,20.66856907571369,0.0
51,perfect_channel,0,25.995794705716825,20.66856907571369,1.0,12.306769830765608,20.66856907571369,0.0
51,tp_uic_stage1,0,13.187131770743541,20.66856907571369,0.0,12.44672775146028,20.66856907571369,0.0
51,tp_uic_full,0,12.067409403599923,20.66856907571369,0.0,11.450053842772864,20.66856907571369,0.0
51,perfect_channel,1,13.088671105999607,20.66856907571369,0.0,8.061159440837065,20.66856907571369,0.0
51,tp_uic_stage1,1,10.359835339347287,20.66856907571369,0.0,10.661334376160934,20.66856907571369,0.0
51,tp_uic_full,1,9.431883381346552,20.66856907571369,0.0,10.73197323476994,20.66856907571369,0.0
52,perfect_channel,0,11.291869082508173,20.66856907571369,0.0,9.796181617638014,20.66856907571369,0.0
52,tp_uic_stage1,0,16.42531106742472,20.66856907571369,0.0,11.393059518540479,20.66856907571369,0.0
52,tp_uic_full,0,12.624488698216648,20.66856907571369,0.0,10.76901313553101,20.66856907571369,0.0
52,perfect_channel,1,8.10673846381235,20.66856907571369,0.0,5.925011315799681,20.66856907571369,0.0
52,tp_uic_stage1,1,11.772856057851314,20.66856907571369,0.0,8.643670902780494,20.66856907571369,0.0
52,tp_uic_full,1,8.930099313609942,20.66856907571369,0.0,5.868701013014736,20.66856907571369,0.0
53,perfect_channel,0,20.165876025912066,20.66856907571369,0.0,20.653587177452174,20.66856907571369,0.0
53,tp_uic_stage1,0,15.90177061721315,20.66856907571369,0.0,21.880494422167555,20.66856907571369,1.0
53,tp_uic_full,0,16.526589472901968,20.66856907571369,0.0,22.568252182562603,20.66856907571369,1.0
53,perfect_channel,1,10.29780433839445,20.66856907571369,0.0,10.014580642928383,20.66856907571369,0.0
53,tp_uic_stage1,1,10.628253263192923,20.66856907571369,0.0,10.806115860569058,20.66856907571369,0.0
53,tp_uic_full,1,11.540033995082204,20.66856907571369,0.0,11.904297806199413,20.66856907571369,0.0
54,perfect_channel,0,6.899538286842546,20.66856907571369,0.0,15.253155069950237,20.66856907571369,0.0
54,tp_uic_stage1,0,8.90895379943217,20.66856907571369,0.0,17.336873463521588,20.66856907571369,0.0
54,tp_uic_full,0,4.899596238747987,20.66856907571369,0.0,15.625021157052807,20.66856907571369,0.0
54,perfect_channel,1,6.527216325319704,20.66856907571369,0.0,13.453181934631576,20.66856907571369,0.0
54,tp_uic_stage1,1,9.47928163184796,20.66856907571369,0.0,16.3685847418313,20.66856907571369,0.0
54,tp_uic_full,1,4.857542078906506,20.66856907571369,0.0,14.032923553458126,20.66856907571369,0.0
55,perfect_channel,0,13.687340550968788,20.66856907571369,0.0,14.271525873503531,20.66856907571369,0.0
55,tp_uic_stage1,0,18.05483299246108,20.66856907571369,0.0,9.66075818297118,20.66856907571369,0.0
55,tp_uic_full,0,14.946021413367717,20.66856907571369,0.0,13.643043773641496,20.66856907571369,0.0
55,perfect_channel,1,12.118786240672119,20.66856907571369,0.0,13.593007773222135,20.66856907571369,0.0
55,tp_uic_stage1,1,16.888895742299095,20.66856907571369,0.0,8.986734928959638,20.66856907571369,0.0
55,tp_uic_full,1,12.483863950450651,20.66856907571369,0.0,13.293792120179475,20.66856907571369,0.0
56,perfect_channel,0,18.648997538284785,20.66856907571369,0.0,15.842973928497548,20.66856907571369,0.0
56,tp_uic_stage1,0,19.36401117302603,20.66856907571369,0.0,9.209175772100338,20.66856907571369,0.0
56,tp_uic_full,0,21.43426670590373,20.66856907571369,1.0,10.438544749253733,20.66856907571369,0.0
56,perfect_channel,1,14.58589893531412,20.66856907571369,0.0,10.344618607410698,20.66856907571369,0.0
56,tp_uic_stage1,1,18.263645219507502,20.66856907571369,0.0,7.1396111066244075,20.66856907571369,0.0
56,tp_uic_full,1,17.995793251764624,20.66856907571369,0.0,7.831447897540525,20.66856907571369,0.0
57,perfect_channel,0,19.162702405574755,20.66856907571369,0.0,11.666864260744436,20.66856907571369,0.0
57,tp_uic_stage1,0,19.23070156343189,20.66856907571369,0.0,10.869593944834596,20.66856907571369,0.0
57,tp_uic_full,0,21.972827978821428,20.66856907571369,1.0,8.949454689540346,20.66856907571369,0.0
57,perfect_channel,1,13.893518470710376,20.66856907571369,0.0,7.935740746361229,20.66856907571369,0.0
57,tp_uic_stage1,1,14.855584316681774,20.66856907571369,0.0,8.482574368797316,20.66856907571369,0.0
57,tp_uic_full,1,16.431249444179333,20.66856907571369,0.0,6.601288429348939,20.66856907571369,0.0
58,perfect_channel,0,17.434861724407455,20.66856907571369,0.0,18.581194260307825,20.66856907571369,0.0
58,tp_uic_stage1,0,18.193504400516527,20.66856907571369,0.0,15.577560961211628,20.66856907571369,0.0
58,tp_uic_full,0,14.847403475740755,20.66856907571369,0.0,14.243945925278677,20.66856907571369,0.0
58,perfect_channel,1,10.539383959038583,20.66856907571369,0.0,13.898274987194668,20.66856907571369,0.0
58,tp_uic_stage1,1,13.338892894654318,20.66856907571369,0.0,13.69274113825131,20.66856907571369,0.0
58,tp_uic_full,1,10.685250170896293,20.66856907571369,0.0,11.44215839522105,20.66856907571369,0.0
59,perfect_channel,0,26.04932489936857,20.66856907571369,1.0,15.840485889326484,20.66856907571369,0.0
59,tp_uic_stage1,0,25.489452790711354,20.66856907571369,1.0,15.671247620577368,20.66856907571369,0.0
59,tp_uic_full,0,26.697363094717772,20.66856907571369,1.0,13.496944556710801,20.66856907571369,0.0
59,perfect_channel,1,20.524946188568475,20.66856907571369,0.0,11.585211809820446,20.66856907571369,0.0
59,tp_uic_stage1,1,21.889651887132096,20.66856907571369,1.0,16.753802287632688,20.66856907571369,0.0
59,tp_uic_full,1,19.304077271411074,20.66856907571369,0.0,11.98030594419213,20.66856907571369,0.0
