stage,round,links,utility,D_sum,area_m,rcs_m2,trial,model,tag
coarse,16,16,-3.353025340081108,7443.0914359115095,400.0,0.05,7,full_concurrent,central
coarse,17,17,-3.3194381653172895,7443.401030598864,400.0,0.05,7,full_concurrent,central
coarse,18,18,-3.2887300510326285,7443.580575302384,400.0,0.05,7,full_concurrent,central
coarse,19,19,-3.261182770825524,7443.593719367635,400.0,0.05,7,full_concurrent,central
coarse,20,20,-3.235304578430094,7443.825059632797,400.0,0.05,7,full_concurrent,central
coarse,21,21,-3.213450355237333,7443.831240051728,400.0,0.05,7,full_concurrent,central
coarse,22,22,-3.192904563757596,7443.836621304147,400.0,0.05,7,full_concurrent,central
coarse,23,23,-3.1728983377158975,7443.968454394988,400.0,0.05,7,full_concurrent,central
coarse,24,24,-3.153987373551942,7443.981065667735,400.0,0.05,7,full_concurrent,central
coarse,25,25,-3.137513381690174,7444.100251701454,400.0,0.05,7,full_concurrent,central
coarse,26,26,-3.1225097232856736,7444.218356209762,400.0,0.05,7,full_concurrent,central
coarse,27,27,-3.1078925417878818,7444.363026298032,400.0,0.05,7,full_concurrent,central
coarse,28,28,-3.093272284258053,7444.368995159742,400.0,0.05,7,full_concurrent,central
coarse,29,29,-3.079185722362689,7444.374326484615,400.0,0.05,7,full_concurrent,central
coarse,30,30,-3.066491102086775,7444.504673105306,400.0,0.05,7,full_concurrent,central
coarse,31,31,-3.0543652609737832,7444.514078873459,400.0,0.05,7,full_concurrent,central
coarse,32,32,-3.042816593437252,7444.52000415334,400.0,0.05,7,full_concurrent,central
coarse,33,33,-3.0314016164402076,7444.645425791986,400.0,0.05,7,full_concurrent,central
coarse,34,34,-3.0204291460401334,7444.650640205335,400.0,0.05,7,full_concurrent,central
coarse,35,35,-3.010377748654682,7444.75639255561,400.0,0.05,7,full_concurrent,central
coarse,36,36,-3.0019823442613567,7444.761300052481,400.0,0.05,7,full_concurrent,central
coarse,37,37,-2.993588147688842,7444.768388184139,400.0,0.05,7,full_concurrent,central
coarse,38,38,-2.9871806403834897,7444.774204214446,400.0,0.05,7,full_concurrent,central
coarse,39,39,-2.980863632483247,7444.778222203243,400.0,0.05,7,full_concurrent,central
coarse,40,40,-2.9748474001944976,7444.781287194934,400.0,0.05,7,full_concurrent,central
coarse,41,41,-2.969340950563142,7449.638972667497,400.0,0.05,7,full_concurrent,central
coarse,42,42,-2.9642765957268136,7449.641791699404,400.0,0.05,7,full_concurrent,central
coarse,43,43,-2.9639857998058305,7453.169701794406,400.0,0.05,7,full_concurrent,central
coarse,44,44,-2.963865782881007,7453.16978193225,400.0,0.05,7,full_concurrent,central
coarse,45,45,-2.9637759089374454,7453.169890925589,400.0,0.05,7,full_concurrent,central
coarse,46,46,-2.9637593328603007,7461.228639059116,400.0,0.05,7,full_concurrent,central
coarse,1,1,-6.472232894171622,7396.576923399871,400.0,0.05,7,full_concurrent,distributed
coarse,2,2,-5.879475451418312,7428.247220837644,400.0,0.05,7,full_concurrent,distributed
coarse,3,3,-5.314689033605425,7434.3151977949865,400.0,0.05,7,full_concurrent,distributed
coarse,4,4,-5.0059888889660975,7434.914096381892,400.0,0.05,7,full_concurrent,distributed
coarse,5,5,-4.690991767533529,7435.445102505702,400.0,0.05,7,full_concurrent,distributed
coarse,6,6,-4.372171271923918,7435.8822668313205,400.0,0.05,7,full_concurrent,distributed
coarse,7,7,-4.217291010419936,7435.902320806101,400.0,0.05,7,full_concurrent,distributed
coarse,8,8,-4.065111451989373,7435.902970636533,400.0,0.05,7,full_concurrent,distributed
coarse,9,9,-3.90159302110405,7435.913663469672,400.0,0.05,7,full_concurrent,distributed
coarse,10,10,-3.723960459063282,7435.92402371734,400.0,0.05,7,full_concurrent,distributed
coarse,11,11,-3.642331530515449,7436.28326080065,400.0,0.05,7,full_concurrent,distributed
coarse,12,12,-3.559605513843679,7436.702404427985,400.0,0.05,7,full_concurrent,distributed
coarse,13,13,-3.4870241188770823,7437.092275900975,400.0,0.05,7,full_concurrent,distributed
coarse,14,14,-3.4359342001126656,7437.46489174322,400.0,0.05,7,full_concurrent,distributed
coarse,15,15,-3.3912778746791474,7437.795462851798,400.0,0.05,7,full_concurrent,distributed
coarse,16,16,-3.353025340081108,7443.0914359115095,400.0,0.05,7,full_concurrent,distributed
coarse,17,17,-3.3194381653172895,7443.401030598864,400.0,0.05,7,full_concurrent,distributed
coarse,18,18,-3.2887300510326285,7443.580575302384,400.0,0.05,7,full_concurrent,distributed
coarse,19,19,-3.261182770825524,7443.593719367635,400.0,0.05,7,full_concurrent,distributed
coarse,20,20,-3.235304578430094,7443.825059632797,400.0,0.05,7,full_concurrent,distributed
coarse,21,21,-3.213450355237333,7443.831240051728,400.0,0.05,7,full_concurrent,distributed
coarse,22,22,-3.192904563757596,7443.836621304147,400.0,0.05,7,full_concurrent,distributed
coarse,23,23,-3.1728983377158975,7443.968454394988,400.0,0.05,7,full_concurrent,distributed
coarse,24,24,-3.153987373551942,7443.981065667735,400.0,0.05,7,full_concurrent,distributed
coarse,25,25,-3.137513381690174,7444.100251701454,400.0,0.05,7,full_concurrent,distributed
coarse,26,26,-3.1225097232856736,7444.218356209762,400.0,0.05,7,full_concurrent,distributed
coarse,27,27,-3.1078925417878818,7444.363026298032,400.0,0.05,7,full_concurrent,distributed
coarse,28,28,-3.093272284258053,7444.368995159742,400.0,0.05,7,full_concurrent,distributed
coarse,29,29,-3.079185722362689,7444.374326484615,400.0,0.05,7,full_concurrent,distributed
coarse,30,30,-3.066491102086775,7444.504673105306,400.0,0.05,7,full_concurrent,distributed
coarse,31,31,-3.0543652609737832,7444.514078873459,400.0,0.05,7,full_concurrent,distributed
coarse,32,32,-3.042816593437252,7444.52000415334,400.0,0.05,7,full_concurrent,distributed
coarse,33,33,-3.0314016164402076,7444.645425791986,400.0,0.05,7,full_concurrent,distributed
coarse,34,34,-3.0204291460401334,7444.650640205335,400.0,0.05,7,full_concurrent,distributed
coarse,35,35,-3.010377748654682,7444.75639255561,400.0,0.05,7,full_concurrent,distributed
coarse,36,36,-3.0019823442613567,7444.761300052481,400.0,0.05,7,full_concurrent,distributed
coarse,37,37,-2.993588147688842,7444.768388184139,400.0,0.05,7,full_concurrent,distributed
coarse,38,38,-2.9871806403834897,7444.774204214446,400.0,0.05,7,full_concurrent,distributed
coarse,39,39,-2.980863632483247,7444.778222203243,400.0,0.05,7,full_concurrent,distributed
coarse,40,40,-2.9748474001944976,7444.781287194934,400.0,0.05,7,full_concurrent,distributed
coarse,41,41,-2.969340950563142,7449.638972667497,400.0,0.05,7,full_concurrent,distributed
coarse,42,42,-2.9642765957268136,7449.641791699404,400.0,0.05,7,full_concurrent,distributed
coarse,43,43,-2.9639857998058305,7453.169701794406,400.0,0.05,7,full_concurrent,distributed
coarse,44,44,-2.963865782881007,7453.16978193225,400.0,0.05,7,full_concurrent,distributed
coarse,45,45,-2.9637759089374454,7453.169890925589,400.0,0.05,7,full_concurrent,distributed
coarse,46,46,-2.9637593328603007,7461.228639059116,400.0,0.05,7,full_concurrent,distributed
coarse,1,1,-6.472232894171622,4035.1263665464685,600.0,0.05,0,orthogonal,central
coarse,2,2,-5.879460254462224,4077.646979227075,600.0,0.05,0,orthogonal,central
coarse,3,3,-5.270942227896448,4114.409875424049,600.0,0.05,0,orthogonal,central
coarse,4,4,-4.80339906955716,4116.500539081389,600.0,0.05,0,orthogonal,central
coarse,5,5,-4.349016424270168,4118.054880947063,600.0,0.05,0,orthogonal,central
coarse,6,6,-4.200959476965773,4118.0793885762105,600.0,0.05,0,orthogonal,central
coarse,7,7,-4.06307344292702,4118.079398659824,600.0,0.05,0,orthogonal,central
coarse,8,8,-3.9196852850119974,4118.080812711407,600.0,0.05,0,orthogonal,central
coarse,9,9,-3.766163522295602,4118.082215918202,600.0,0.05,0,orthogonal,central
coarse,10,10,-3.6067732368986016,4118.087851445125,600.0,0.05,0,orthogonal,central
coarse,11,11,-3.5212310512589378,4119.315286690013,600.0,0.05,0,orthogonal,central
coarse,12,12,-3.450733024341132,4120.650236344417,600.0,0.05,0,orthogonal,central
coarse,13,13,-3.405552736500362,4121.726572645617,600.0,0.05,0,orthogonal,central
coarse,14,14,-3.3714550112168244,4121.750529003224,600.0,0.05,0,orthogonal,central
coarse,15,15,-3.351425844768293,4122.419086665837,600.0,0.05,0,orthogonal,central
coarse,16,16,-3.331916826396877,4122.42344259046,600.0,0.05,0,orthogonal,central
coarse,17,17,-3.314641119679654,4122.439974971675,600.0,0.05,0,orthogonal,central
coarse,18,18,-3.30259228741584,4122.444267699832,600.0,0.05,0,orthogonal,central
coarse,19,19,-3.2852471022959717,4122.464842866474,600.0,0.05,0,orthogonal,central
coarse,20,20,-3.2743691531189763,4122.9145301509725,600.0,0.05,0,orthogonal,central
coarse,21,21,-3.2665995413637,4123.295076403123,600.0,0.05,0,orthogonal,central
coarse,22,22,-3.258934175399553,4123.305049122083,600.0,0.05,0,orthogonal,central
coarse,23,23,-3.252101158827844,4123.307904871491,600.0,0.05,0,orthogonal,central
coarse,24,24,-3.2399272934455317,4123.325608219353,600.0,0.05,0,orthogonal,central
coarse,25,25,-3.2334061146436106,4123.483652477911,600.0,0.05,0,orthogonal,central
coarse,26,26,-3.2218374741442863,4123.486095085904,600.0,0.05,0,orthogonal,central
coarse,27,27,-3.2160504501730816,4123.488910272461,600.0,0.05,0,orthogonal,central
coarse,28,28,-3.2105167507172334,4123.630784540335,600.0,0.05,0,orthogonal,central
coarse,29,29,-3.2055032911213104,4123.634476974868,600.0,0.05,0,orthogonal,central
coarse,30,30,-3.1987664015727955,4123.6370516049155,600.0,0.05,0,orthogonal,central
coarse,31,31,-3.1942849396209922,4123.757667776947,600.0,0.05,0,orthogonal,central
coarse,32,32,-3.189830587883453,4123.760047765212,600.0,0.05,0,orthogonal,central
coarse,33,33,-3.185677811541504,4123.877128884061,600.0,0.05,0,orthogonal,central
coarse,34,34,-3.1824027739955025,4123.878279458425,600.0,0.05,0,orthogonal,central
coarse,35,35,-3.1794429016496544,4123.87896413655,600.0,0.05,0,orthogonal,central
coarse,36,36,-3.1768494847626902,4123.879307851459,600.0,0.05,0,orthogonal,central
coarse,37,37,-3.1744079887758403,4123.880211616548,600.0,0.05,0,orthogonal,central
coarse,38,38,-3.1723672967396186,4123.88050210336,600.0,0.05,0,orthogonal,central
coarse,39,39,-3.1706436289889677,4123.880769554474,600.0,0.05,0,orthogonal,central
coarse,40,40,-3.1693068327113734,4123.880982371699,600.0,0.05,0,orthogonal,central
coarse,1,1,-6.472232894171622,4035.1263665464685,600.0,0.05,0,orthogonal,distributed
coarse,2,2,-5.879460254462224,4077.646979227075,600.0,0.05,0,orthogonal,distributed
coarse,3,3,-5.270942227896448,4114.409875424049,600.0,0.05,0,orthogonal,distributed
coarse,4,4,-4.80339906955716,4116.500539081389,600.0,0.05,0,orthogonal,distributed
coarse,5,5,-4.349016424270168,4118.054880947063,600.0,0.05,0,orthogonal,distributed
coarse,6,6,-4.200959476965773,4118.0793885762105,600.0,0.05,0,orthogonal,distributed
coarse,7,7,-4.06307344292702,4118.079398659824,600.0,0.05,0,orthogonal,distributed
coarse,8,8,-3.9196852850119974,4118.080812711407,600.0,0.05,0,orthogonal,distributed
coarse,9,9,-3.766163522295602,4118.082215918202,600.0,0.05,0,orthogonal,distributed
coarse,10,10,-3.6067732368986016,4118.087851445125,600.0,0.05,0,orthogonal,distributed
coarse,11,11,-3.5212310512589378,4119.315286690013,600.0,0.05,0,orthogonal,distributed
coarse,12,12,-3.450733024341132,4120.650236344417,600.0,0.05,0,orthogonal,distributed
coarse,13,13,-3.405552736500362,4121.726572645617,600.0,0.05,0,orthogonal,distributed
coarse,14,14,-3.3714550112168244,4121.750529003224,600.0,0.05,0,orthogonal,distributed
coarse,15,15,-3.351425844768293,4122.419086665837,600.0,0.05,0,orthogonal,distributed
coarse,16,16,-3.331916826396877,4122.42344259046,600.0,0.05,0,orthogonal,distributed
coarse,17,17,-3.314641119679654,4122.439974971675,600.0,0.05,0,orthogonal,distributed
coarse,18,18,-3.30259228741584,4122.444267699832,600.0,0.05,0,orthogonal,distributed
coarse,19,19,-3.2852471022959717,4122.464842866474,600.0,0.05,0,orthogonal,distributed
coarse,20,20,-3.2743691531189763,4122.9145301509725,600.0,0.05,0,orthogonal,distributed
coarse,21,21,-3.2665995413637,4123.295076403123,600.0,0.05,0,orthogonal,distributed
coarse,22,22,-3.258934175399553,4123.305049122083,600.0,0.05,0,orthogonal,distributed
coarse,23,23,-3.252101158827844,4123.307904871491,600.0,0.05,0,orthogonal,distributed
coarse,24,24,-3.2399272934455317,4123.325608219353,600.0,0.05,0,orthogonal,distributed
coarse,25,25,-3.2334061146436106,4123.483652477911,600.0,0.05,0,orthogonal,distributed
coarse,26,26,-3.2218374741442863,4123.486095085904,600.0,0.05,0,orthogonal,distributed
coarse,27,27,-3.2160504501730816,4123.488910272461,600.0,0.05,0,orthogonal,distributed
coarse,28,28,-3.2105167507172334,4123.630784540335,600.0,0.05,0,orthogonal,distributed
coarse,29,29,-3.2055032911213104,4123.634476974868,600.0,0.05,0,orthogonal,distributed
coarse,30,30,-3.1987664015727955,4123.6370516049155,600.0,0.05,0,orthogonal,distributed
coarse,31,31,-3.1942849396209922,4123.757667776947,600.0,0.05,0,orthogonal,distributed
coarse,32,32,-3.189830587883453,4123.760047765212,600.0,0.05,0,orthogonal,distributed
coarse,33,33,-3.185677811541504,4123.877128884061,600.0,0.05,0,orthogonal,distributed
coarse,34,34,-3.1824027739955025,4123.878279458425,600.0,0.05,0,orthogonal,distributed
coarse,35,35,-3.1794429016496544,4123.87896413655,600.0,0.05,0,orthogonal,distributed
coarse,36,36,-3.1768494847626902,4123.879307851459,600.0,0.05,0,orthogonal,distributed
coarse,37,37,-3.1744079887758403,4123.880211616548,600.0,0.05,0,orthogonal,distributed
coarse,38,38,-3.1723672967396186,4123.88050210336,600.0,0.05,0,orthogonal,distributed
coarse,39,39,-3.1706436289889677,4123.880769554474,600.0,0.05,0,orthogonal,distributed
coarse,40,40,-3.1693068327113734,4123.880982371699,600.0,0.05,0,orthogonal,distributed
coarse,1,1,-6.472232894171622,4035.1263665464685,600.0,0.05,0,active_set,central
coarse,2,2,-5.879460254462224,4077.646979227075,600.0,0.05,0,active_set,central
coarse,3,3,-5.270942227896448,4114.409875424049,600.0,0.05,0,active_set,central
coarse,4,4,-4.80339906955716,4116.500539081389,600.0,0.05,0,active_set,central
coarse,5,5,-4.349016424270168,4118.054880947063,600.0,0.05,0,active_set,central
coarse,6,6,-4.200959476965773,4118.0793885762105,600.0,0.05,0,active_set,central
coarse,7,7,-4.06307344292702,4118.079398659824,600.0,0.05,0,active_set,central
coarse,8,8,-3.9196852850119974,4118.080812711407,600.0,0.05,0,active_set,central
coarse,9,9,-3.766163522295602,4118.082215918202,600.0,0.05,0,active_set,central
coarse,10,10,-3.6067732368986016,4118.087851445125,600.0,0.05,0,active_set,central
coarse,11,11,-3.5212310512589378,4119.315286690013,600.0,0.05,0,active_set,central
coarse,12,12,-3.450733024341132,4120.650236344417,600.0,0.05,0,active_set,central
coarse,13,13,-3.405552736500362,4121.726572645617,600.0,0.05,0,active_set,central
coarse,14,14,-3.3714550112168244,4121.750529003224,600.0,0.05,0,active_set,central
coarse,15,15,-3.351425844768293,4122.419086665837,600.0,0.05,0,active_set,central
coarse,16,16,-3.331916826396877,4122.42344259046,600.0,0.05,0,active_set,central
coarse,17,17,-3.314641119679654,4122.439974971675,600.0,0.05,0,active_set,central
coarse,18,18,-3.30259228741584,4122.444267699832,600.0,0.05,0,active_set,central
coarse,19,19,-3.2852471022959717,4122.464842866474,600.0,0.05,0,active_set,central
coarse,20,20,-3.2743691531189763,4122.9145301509725,600.0,0.05,0,active_set,central
coarse,21,21,-3.2665995413637,4123.295076403123,600.0,0.05,0,active_set,central
coarse,22,22,-3.258934175399553,4123.305049122083,600.0,0.05,0,active_set,central
coarse,23,23,-3.252101158827844,4123.307904871491,600.0,0.05,0,active_set,central
coarse,24,24,-3.2399272934455317,4123.325608219353,600.0,0.05,0,active_set,central
coarse,25,25,-3.2334061146436106,4123.483652477911,600.0,0.05,0,active_set,central
coarse,26,26,-3.2218374741442863,4123.486095085904,600.0,0.05,0,active_set,central
coarse,27,27,-3.2160504501730816,4123.488910272461,600.0,0.05,0,active_set,central
coarse,28,28,-3.2105167507172334,4123.630784540335,600.0,0.05,0,active_set,central
coarse,29,29,-3.2055032911213104,4123.634476974868,600.0,0.05,0,active_set,central
coarse,30,30,-3.1987664015727955,4123.6370516049155,600.0,0.05,0,active_set,central
coarse,31,31,-3.1942849396209922,4123.757667776947,600.0,0.05,0,active_set,central
coarse,32,32,-3.189830587883453,4123.760047765212,600.0,0.05,0,active_set,central
coarse,33,33,-3.185677811541504,4123.877128884061,600.0,0.05,0,active_set,central
coarse,34,34,-3.1824027739955025,4123.878279458425,600.0,0.05,0,active_set,central
coarse,35,35,-3.1794429016496544,4123.87896413655,600.0,0.05,0,active_set,central
coarse,36,36,-3.1768494847626902,4123.879307851459,600.0,0.05,0,active_set,central
coarse,37,37,-3.1744079887758403,4123.880211616548,600.0,0.05,0,active_set,central
coarse,38,38,-3.1723672967396186,4123.88050210336,600.0,0.05,0,active_set,central
coarse,39,39,-3.1706436289889677,4123.880769554474,600.0,0.05,0,active_set,central
coarse,40,40,-3.1693068327113734,4123.880982371699,600.0,0.05,0,active_set,central
coarse,1,1,-6.472232894171622,4035.1263665464685,600.0,0.05,0,active_set,distributed
coarse,2,2,-5.879460254462224,4077.646979227075,600.0,0.05,0,active_set,distributed
coarse,3,3,-5.270942227896448,4114.409875424049,600.0,0.05,0,active_set,distributed
coarse,4,4,-4.80339906955716,4116.500539081389,600.0,0.05,0,active_set,distributed
coarse,5,5,-4.349016424270168,4118.054880947063,600.0,0.05,0,active_set,distributed
coarse,6,6,-4.200959476965773,4118.0793885762105,600.0,0.05,0,active_set,distributed
coarse,7,7,-4.06307344292702,4118.079398659824,600.0,0.05,0,active_set,distributed
coarse,8,8,-3.9196852850119974,4118.080812711407,600.0,0.05,0,active_set,distributed
coarse,9,9,-3.766163522295602,4118.082215918202,600.0,0.05,0,active_set,distributed
coarse,10,10,-3.6067732368986016,4118.087851445125,600.0,0.05,0,active_set,distributed
coarse,11,11,-3.5212310512589378,4119.315286690013,600.0,0.05,0,active_set,distributed
