condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.2_k8,6,v1,0.6,0.05,8,38,10,0.9210526315789473,5120.0,8.533333333333335,2.7590960999950767,0.0,0,0
rcs0.2_k8,6,joint,0.6,0.05,8,39,10,0.9230769230769231,5120.0,8.533333333333335,2.9700069000246003,0.060679699787032026,587,4
rcs0.2_k8,6,balanced,0.8,0.06333333333333334,8,60,10,0.95,5120.0,8.533333333333335,0.5980368000455201,0.0,0,0
rcs0.2_k8,6,robust,0.8,0.06333333333333334,8,60,10,0.95,5120.0,8.533333333333335,5.105011499952525,0.0,0,0
rcs0.2_k8,7,v1,0.9,0.05,8,25,10,0.76,5120.0,8.533333333333335,2.21080930007156,0.0,0,0
rcs0.2_k8,7,joint,0.9,0.05,8,25,10,0.76,5120.0,8.533333333333335,2.3246530001051724,0.0,386,0
rcs0.2_k8,7,balanced,0.9,0.04666666666666667,8,60,10,0.8666666666666667,5120.0,8.533333333333335,0.6809975999640301,0.0,0,0
rcs0.2_k8,7,robust,0.8,0.05,8,55,10,0.8545454545454545,5120.0,8.533333333333335,4.77891280001495,0.0,0,0
rcs0.2_k8,8,v1,0.5,0.04,8,37,10,1.0,5120.0,8.533333333333335,2.653545899898745,0.0,0,0
rcs0.2_k8,8,joint,0.5,0.03666666666666667,8,37,10,1.0,5120.0,8.533333333333335,2.8541710999561474,0.01532499627433781,556,3
rcs0.2_k8,8,balanced,0.7,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.5772295000497252,0.0,0,0
rcs0.2_k8,8,robust,0.7,0.04,8,55,10,1.0,5120.0,8.533333333333335,4.250576599966735,0.0,0,0
rcs0.2_k8,9,v1,0.7,0.05333333333333334,8,42,10,1.0,5120.0,8.533333333333335,3.7389680999331176,0.0,0,0
rcs0.2_k8,9,joint,0.7,0.056666666666666664,8,43,10,1.0,5120.0,8.533333333333335,3.94385179982055,0.11777594234730282,565,4
rcs0.2_k8,9,balanced,0.6,0.04666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.6108366000698879,0.0,0,0
rcs0.2_k8,9,robust,0.6,0.03,8,55,10,1.0,5120.0,8.533333333333335,4.68515589996241,0.0,0,0
rcs0.2_k8,10,v1,0.7,0.05,6,28,10,1.0,3840.0,6.400000000000001,3.5305954000214115,0.0,0,0
rcs0.2_k8,10,joint,0.7,0.043333333333333335,5,28,10,1.0,3200.0,5.333333333333334,3.8253740000072867,0.005333333333333634,956,1
rcs0.2_k8,10,balanced,0.9,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,0.8192151999101043,0.0,0,0
rcs0.2_k8,10,robust,0.7,0.05,8,60,10,1.0,5120.0,8.533333333333335,6.618841500021517,0.0,0,0
rcs0.2_k8,11,v1,0.6,0.06666666666666667,4,31,10,1.0,2560.0,4.266666666666667,3.627513000043109,0.0,0,0
